datetime,Global_active_power,Sub_metering_1,Sub_metering_2,Sub_metering_3,tempC,humidity,windspeedKmph,weekday,time
2008-10-14 22:00:00,1.8595333,0.522,0.033,0.04,12,83,9,0,23
2008-10-14 23:00:00,0.47486666,0.0,0.011,0.093,12,84,9,0,0
2008-10-15 00:00:00,1.0741667,0.0,0.024999999,0.739,12,88,10,0,1
2008-10-15 01:00:00,0.3762,0.0,0.019,0.04,12,91,11,0,2
2008-10-15 02:00:00,0.4166,0.0,0.016999999,0.095,12,94,13,0,3
2008-10-15 03:00:00,0.42623332,0.0,0.025999999,0.092,12,94,13,0,4
2008-10-15 04:00:00,0.36053333,0.0,0.01,0.039,12,95,14,0,5
2008-10-15 05:00:00,0.43326667,0.0,0.031999998,0.092,12,95,14,0,6
2008-10-15 06:00:00,1.8420666,0.0,0.003,0.871,13,91,16,0,7
2008-10-15 07:00:00,2.9812,0.0,0.036,1.132,14,86,18,0,8
2008-10-15 08:00:00,1.5699333,0.0,0.0,1.1470001,15,81,20,0,9
2008-10-15 09:00:00,1.43,0.0,0.035,1.08,16,78,21,0,10
2008-10-15 10:00:00,2.0384333,0.521,0.0,1.13,16,75,22,0,11
2008-10-15 11:00:00,2.1066334,0.446,0.33,1.0040001,17,72,23,0,12
2008-10-15 12:00:00,1.2709,0.0,0.772,0.04,17,74,22,0,13
2008-10-15 13:00:00,2.0452,0.0,1.508,0.096,16,77,20,0,14
2008-10-15 14:00:00,0.8204,0.0,0.052,0.096,16,79,19,0,15
2008-10-15 15:00:00,2.2851,0.0,1.539,0.039,16,81,17,0,16
2008-10-15 16:00:00,1.8621,0.0,1.142,0.094000004,15,84,16,0,17
2008-10-15 17:00:00,1.6631,0.0,0.726,0.097,15,86,14,0,18
2008-10-15 18:00:00,2.0665667,0.0,0.661,0.038,15,85,15,0,19
2008-10-15 19:00:00,2.1927,0.0,0.0019999999,0.667,14,84,16,0,20
2008-10-15 20:00:00,1.9476666,0.0,0.037,0.37,14,83,17,0,21
2008-10-15 21:00:00,1.7476,0.469,0.019,0.039,14,84,13,0,22
2008-10-15 22:00:00,1.5411333,0.331,0.018,0.208,13,85,9,0,23
2008-10-15 23:00:00,1.4505334,0.231,0.033,0.739,13,86,5,0,0
2008-10-16 00:00:00,0.3915,0.0,0.005,0.065,12,86,8,0,1
2008-10-16 01:00:00,0.40896666,0.0,0.036,0.065,12,87,10,0,2
2008-10-16 02:00:00,0.41116667,0.0,0.0,0.092,12,87,12,0,3
2008-10-16 03:00:00,0.3804,0.0,0.036,0.04,11,88,12,0,4
2008-10-16 04:00:00,0.39593333,0.0,0.0,0.091,11,89,12,0,5
2008-10-16 05:00:00,0.4515,0.0,0.036,0.091,11,90,11,0,6
2008-10-16 06:00:00,0.7712333,0.0,0.0,0.126,12,89,14,0,7
2008-10-16 07:00:00,2.1404,0.0,0.035,1.146,12,89,16,0,8
2008-10-16 08:00:00,1.6225,0.0,0.0009999999,1.085,13,88,19,0,9
2008-10-16 09:00:00,1.8402333,0.0,0.035,1.112,13,85,20,0,10
2008-10-16 10:00:00,1.8338333,0.0,0.007999999,1.112,13,82,21,0,11
2008-10-16 11:00:00,2.4709334,0.63199997,0.026999999,1.079,14,79,22,0,12
2008-10-16 12:00:00,1.299,0.319,0.015999999,0.21100001,13,79,20,0,13
2008-10-16 13:00:00,0.78356665,0.0,0.02,0.04,12,79,18,0,14
2008-10-16 14:00:00,1.0058334,0.0,0.023,0.087,12,79,15,0,15
2008-10-16 15:00:00,1.0358,0.0,0.012999999,0.088,11,79,13,0,16
2008-10-16 16:00:00,0.6674667,0.0,0.029,0.039,10,79,10,0,17
2008-10-16 17:00:00,0.41753334,0.0,0.006,0.089,10,79,8,0,18
2008-10-16 18:00:00,0.4484,0.0,0.035,0.039,10,81,9,0,19
2008-10-16 19:00:00,1.2443,0.0,0.0,0.09,10,84,9,0,20
2008-10-16 20:00:00,2.5246334,0.0,0.033999998,0.70500004,10,86,10,0,21
2008-10-16 21:00:00,2.0705667,0.0,0.0,0.819,9,89,8,0,22
2008-10-16 22:00:00,1.0397,0.0,0.033999998,0.088,9,91,7,0,23
2008-10-16 23:00:00,0.7392667,0.0,0.0,0.039,8,93,6,0,0
2008-10-17 00:00:00,0.45776665,0.0,0.035,0.089,8,94,6,0,1
2008-10-17 01:00:00,0.357,0.0,0.0,0.039,8,94,6,0,2
2008-10-17 02:00:00,0.42886665,0.0,0.033999998,0.086,7,95,6,0,3
2008-10-17 03:00:00,0.35873333,0.0,0.0,0.04,7,95,6,0,4
2008-10-17 04:00:00,0.43153334,0.0,0.033999998,0.087,7,95,6,0,5
2008-10-17 05:00:00,0.45216668,0.0,0.0,0.145,6,95,5,0,6
2008-10-17 06:00:00,2.2449,0.0,0.033,1.1060001,9,87,5,0,7
2008-10-17 07:00:00,2.8442333,0.0019999999,0.0,1.1370001,11,80,4,0,8
2008-10-17 08:00:00,2.0,0.502,0.031999998,1.131,13,73,4,0,9
2008-10-17 09:00:00,1.9242333,0.536,0.0,1.07,15,66,4,0,10
2008-10-17 10:00:00,1.4212,0.0,0.033,1.0780001,16,59,5,0,11
2008-10-17 11:00:00,1.4336,0.0,0.0,1.126,17,52,5,0,12
2008-10-17 12:00:00,0.38473332,0.0,0.033,0.04,15,56,5,0,13
2008-10-17 13:00:00,0.40473333,0.0,0.0,0.088,13,61,6,0,14
2008-10-17 14:00:00,0.40886667,0.0,0.033999998,0.04,11,66,6,0,15
2008-10-17 15:00:00,0.4853,0.0,0.0,0.089,10,71,6,0,16
2008-10-17 16:00:00,0.3894,0.0,0.033999998,0.039,9,75,6,0,17
2008-10-17 17:00:00,0.55193335,0.0,0.0019999999,0.091,8,80,6,0,18
2008-10-17 18:00:00,1.4484334,0.0,0.496,0.039,8,81,6,0,19
2008-10-17 19:00:00,2.3196,0.0,0.02,0.70100003,8,81,6,0,20
2008-10-17 20:00:00,4.9791,0.023,1.89,1.058,8,82,6,0,21
2008-10-17 21:00:00,3.0192332,0.455,0.442,0.191,8,84,6,0,22
2008-10-17 22:00:00,1.9605,0.518,0.0,0.04,8,86,5,0,23
2008-10-17 23:00:00,0.4087,0.0,0.035,0.089,8,89,5,1,0
2008-10-18 00:00:00,0.32163334,0.0,0.011,0.04,7,90,4,1,1
2008-10-18 01:00:00,0.37413332,0.0,0.024,0.089,6,90,3,1,2
2008-10-18 02:00:00,0.31703335,0.0,0.018,0.04,5,91,3,1,3
2008-10-18 03:00:00,0.37330002,0.0,0.015,0.09,4,91,3,1,4
2008-10-18 04:00:00,0.3164,0.0,0.023,0.04,4,92,4,1,5
2008-10-18 05:00:00,1.0166667,0.0,0.01,0.75600004,3,92,4,1,6
2008-10-18 06:00:00,1.3327667,0.0,0.511,0.114,6,83,4,1,7
2008-10-18 07:00:00,3.1983333,0.0,0.764,1.1340001,9,74,4,1,8
2008-10-18 08:00:00,1.6048666,0.0,0.035,1.149,12,65,4,1,9
2008-10-18 09:00:00,1.5036,0.0,0.0,1.1040001,13,58,5,1,10
2008-10-18 10:00:00,1.6235,0.0,0.033,1.125,14,51,6,1,11
2008-10-18 11:00:00,1.6390667,0.0,0.0,1.095,15,45,6,1,12
2008-10-18 12:00:00,0.8506,0.0,0.033999998,0.184,14,51,6,1,13
2008-10-18 13:00:00,0.4896,0.0,0.0,0.04,12,57,6,1,14
2008-10-18 14:00:00,0.5768,0.0,0.033999998,0.087,11,63,6,1,15
2008-10-18 15:00:00,0.7262667,0.0,0.0,0.039,10,69,6,1,16
2008-10-18 16:00:00,0.7227,0.0,0.033999998,0.088,8,76,6,1,17
2008-10-18 17:00:00,0.9731333,0.0,0.0,0.437,7,82,6,1,18
2008-10-18 18:00:00,1.8443667,0.0,0.033999998,1.08,9,83,6,1,19
2008-10-18 19:00:00,2.7064333,0.0,0.0,1.089,10,85,7,1,20
2008-10-18 20:00:00,3.9654667,0.0,0.033,1.104,11,86,7,1,21
2008-10-18 21:00:00,3.0354333,0.0,0.003,0.063,10,88,6,1,22
2008-10-18 22:00:00,2.7995667,0.0,0.031,0.092,9,90,4,1,23
2008-10-18 23:00:00,5.008167,0.799,0.007999999,1.067,7,92,3,1,0
2008-10-19 00:00:00,5.1555,0.0,1.3840001,0.484,7,92,3,1,1
2008-10-19 01:00:00,5.7590666,0.698,1.472,0.907,6,92,2,1,2
2008-10-19 02:00:00,1.1960334,0.0,0.059,0.089,6,93,2,1,3
2008-10-19 03:00:00,0.45326665,0.0,0.035,0.04,6,92,3,1,4
2008-10-19 04:00:00,0.31193334,0.0,0.0,0.04,5,92,3,1,5
2008-10-19 05:00:00,0.3897,0.0,0.035,0.089,5,92,4,1,6
2008-10-19 06:00:00,0.30843332,0.0,0.0,0.04,7,84,4,1,7
2008-10-19 07:00:00,0.35286668,0.0,0.033,0.04,9,75,3,1,8
2008-10-19 08:00:00,0.5642667,0.0,0.0,0.088,12,67,3,1,9
2008-10-19 09:00:00,2.8323333,0.0,1.502,0.57,13,61,5,1,10
2008-10-19 10:00:00,2.2844334,0.0,1.332,0.343,14,56,7,1,11
2008-10-19 11:00:00,1.1031333,0.0,0.28,0.48400003,16,50,9,1,12
2008-10-19 12:00:00,0.35506666,0.0,0.042,0.04,14,54,9,1,13
2008-10-19 13:00:00,0.41136667,0.0,0.040999997,0.09,13,58,9,1,14
2008-10-19 14:00:00,1.6165333,0.0,1.259,0.04,12,62,9,1,15
2008-10-19 15:00:00,0.7399,0.0,0.304,0.089,11,66,9,1,16
2008-10-19 16:00:00,0.4788,0.0,0.071,0.071,10,70,9,1,17
2008-10-19 17:00:00,0.39916667,0.0,0.011,0.059,9,73,9,1,18
2008-10-19 18:00:00,0.6210333,0.0,0.046,0.044999998,9,76,9,1,19
2008-10-19 19:00:00,2.1282666,0.0,0.009,0.642,9,79,9,1,20
2008-10-19 20:00:00,1.9632667,0.0,0.044999998,0.093,9,82,9,1,21
2008-10-19 21:00:00,1.7045,0.0,0.01,0.088,9,84,10,1,22
2008-10-19 22:00:00,1.0728667,0.0,0.04,0.04,9,85,11,1,23
2008-10-19 23:00:00,0.6638333,0.0,0.0,0.089,10,86,12,0,0
2008-10-20 00:00:00,0.34423333,0.0,0.033,0.039,9,87,12,0,1
2008-10-20 01:00:00,0.93876666,0.0,0.0,0.671,9,88,13,0,2
2008-10-20 02:00:00,0.40676665,0.0,0.033999998,0.119,9,89,14,0,3
2008-10-20 03:00:00,0.35273334,0.0,0.0,0.088,8,89,15,0,4
2008-10-20 04:00:00,0.33793333,0.0,0.033,0.04,8,89,15,0,5
2008-10-20 05:00:00,0.3005,0.0,0.0,0.039,8,90,16,0,6
2008-10-20 06:00:00,1.4518334,0.0,0.033,0.561,10,86,17,0,7
2008-10-20 07:00:00,3.0880666,0.844,0.0,1.141,12,83,19,0,8
2008-10-20 08:00:00,1.5881,0.0,0.033,1.169,13,80,21,0,9
2008-10-20 09:00:00,1.3866333,0.0,0.0,1.109,15,75,21,0,10
2008-10-20 10:00:00,1.4697,0.0,0.033999998,1.158,17,70,22,0,11
2008-10-20 11:00:00,1.3518667,0.0,0.0,1.093,18,65,23,0,12
2008-10-20 12:00:00,1.4451,0.0,0.033999998,1.155,18,67,21,0,13
2008-10-20 13:00:00,0.6713667,0.0,0.0,0.415,17,70,20,0,14
2008-10-20 14:00:00,0.46596667,0.0,0.035,0.09,17,72,18,0,15
2008-10-20 15:00:00,0.4436,0.0,0.0,0.040999997,16,75,17,0,16
2008-10-20 16:00:00,0.9889333,0.0,0.035,0.09,16,77,15,0,17
2008-10-20 17:00:00,0.6253667,0.0,0.0,0.039,15,80,14,0,18
2008-10-20 18:00:00,1.107,0.0,0.035,0.093,15,77,17,0,19
2008-10-20 19:00:00,1.6846,0.0,0.067999996,0.091,15,74,20,0,20
2008-10-20 20:00:00,3.1839666,0.0,0.504,1.0040001,15,71,24,0,21
2008-10-20 21:00:00,2.8999333,0.0,1.635,0.097,15,73,20,0,22
2008-10-20 22:00:00,0.7602,0.0,0.042999998,0.04,14,76,16,0,23
2008-10-20 23:00:00,0.49940002,0.0,0.059,0.093,14,78,12,0,0
2008-10-21 00:00:00,0.45353332,0.0,0.025999999,0.094000004,13,81,14,0,1
2008-10-21 01:00:00,0.41913334,0.0,0.039,0.04,13,85,16,0,2
2008-10-21 02:00:00,0.45340002,0.0,0.019,0.095,13,88,18,0,3
2008-10-21 03:00:00,0.4405,0.0,0.046,0.062,13,89,15,0,4
2008-10-21 04:00:00,0.6617,0.0,0.011,0.30900002,12,91,13,0,5
2008-10-21 05:00:00,1.0210667,0.0,0.037,0.639,12,92,10,0,6
2008-10-21 06:00:00,1.1251,0.0,0.0,0.238,12,90,12,0,7
2008-10-21 07:00:00,2.5232,0.0,0.035,0.862,12,87,13,0,8
2008-10-21 08:00:00,3.1877666,0.0,0.46400002,1.125,11,85,15,0,9
2008-10-21 09:00:00,2.2446666,0.0,0.036,1.13,11,85,14,0,10
2008-10-21 10:00:00,1.6192,0.0,0.0,1.13,11,84,13,0,11
2008-10-21 11:00:00,2.1332,0.0,0.035,1.071,11,84,12,0,12
2008-10-21 12:00:00,1.5697334,0.0,0.0,1.154,11,85,11,0,13
2008-10-21 13:00:00,1.5243334,0.0,0.035,1.144,10,87,9,0,14
2008-10-21 14:00:00,0.61936665,0.0,0.0,0.27,10,88,8,0,15
2008-10-21 15:00:00,0.62453336,0.0,0.035,0.094000004,10,89,6,0,16
2008-10-21 16:00:00,0.5205333,0.0,0.0,0.04,10,91,4,0,17
2008-10-21 17:00:00,0.4936,0.0,0.035,0.092,9,92,3,0,18
2008-10-21 18:00:00,1.7275667,0.0,0.703,0.038,9,91,5,0,19
2008-10-21 19:00:00,3.0809333,0.0,1.03,0.09,10,89,6,0,20
2008-10-21 20:00:00,3.4560666,0.80300003,0.006,0.69200003,10,88,8,0,21
2008-10-21 21:00:00,2.6017,0.054,0.036,0.79,9,87,8,0,22
2008-10-21 22:00:00,1.1931666,0.0,0.006,0.092,9,87,7,0,23
2008-10-21 23:00:00,0.70126665,0.0,0.029,0.04,9,87,7,0,0
2008-10-22 00:00:00,0.3592,0.0,0.012999999,0.09,9,87,8,0,1
2008-10-22 01:00:00,0.32816666,0.0,0.022,0.04,9,87,9,0,2
2008-10-22 02:00:00,0.36463332,0.0,0.018,0.089,9,87,9,0,3
2008-10-22 03:00:00,0.31876668,0.0,0.016999999,0.04,8,87,9,0,4
2008-10-22 04:00:00,0.38713333,0.0,0.021,0.089,8,88,9,0,5
2008-10-22 05:00:00,1.0139333,0.0,0.012999999,0.74,8,88,8,0,6
2008-10-22 06:00:00,1.2517,0.0,0.023,0.455,9,86,9,0,7
2008-10-22 07:00:00,2.0408666,0.0,0.011,1.14,10,83,9,0,8
2008-10-22 08:00:00,1.7139,0.0,0.024999999,1.105,11,80,9,0,9
2008-10-22 09:00:00,1.4916333,0.0,0.007999999,1.146,12,73,10,0,10
2008-10-22 10:00:00,0.8613667,0.0,0.026999999,0.48700002,13,67,10,0,11
2008-10-22 11:00:00,0.46866667,0.0,0.0069999998,0.091,14,60,11,0,12
2008-10-22 12:00:00,0.5283667,0.0,0.027999999,0.04,13,65,9,0,13
2008-10-22 13:00:00,1.0294,0.0,0.303,0.089,11,70,8,0,14
2008-10-22 14:00:00,0.9552,0.0,0.066,0.040999997,10,75,6,0,15
2008-10-22 15:00:00,1.5865667,0.0,0.0019999999,0.74700004,9,79,5,0,16
2008-10-22 16:00:00,1.9646333,0.0,1.026,0.039,8,84,3,0,17
2008-10-22 17:00:00,1.7073667,0.0,0.773,0.091,7,89,1,0,18
2008-10-22 18:00:00,0.78756666,0.0,0.072,0.038,7,89,3,0,19
2008-10-22 19:00:00,1.3893,0.0,0.0009999999,0.089,8,88,5,0,20
2008-10-22 20:00:00,2.5587,0.662,0.033,0.59400004,8,88,7,0,21
2008-10-22 21:00:00,2.4574666,0.0,0.0,0.52,8,89,5,0,22
2008-10-22 22:00:00,1.5232333,0.0,0.033,0.647,8,91,3,0,23
2008-10-22 23:00:00,0.34573334,0.0,0.0,0.04,7,92,2,0,0
2008-10-23 00:00:00,0.42646667,0.0,0.031999998,0.09,7,93,3,0,1
2008-10-23 01:00:00,0.3,0.0,0.0,0.039,6,93,3,0,2
2008-10-23 02:00:00,0.37613332,0.0,0.031999998,0.088,6,93,4,0,3
2008-10-23 03:00:00,0.2854,0.0,0.0,0.04,6,93,4,0,4
2008-10-23 04:00:00,0.32463333,0.0,0.031999998,0.04,5,93,4,0,5
2008-10-23 05:00:00,0.8023,0.0,0.0,0.531,5,93,4,0,6
2008-10-23 06:00:00,1.5395666,0.0,0.031999998,0.519,6,87,6,0,7
2008-10-23 07:00:00,4.0411334,0.0,0.294,1.138,8,80,7,0,8
2008-10-23 08:00:00,3.5378,0.712,0.062,1.151,10,74,8,0,9
2008-10-23 09:00:00,1.5105333,0.103,0.0,1.1520001,11,67,9,0,10
2008-10-23 10:00:00,1.4111,0.0,0.033,1.1,13,61,9,0,11
2008-10-23 11:00:00,1.4015666,0.0,0.0,1.141,14,55,9,0,12
2008-10-23 12:00:00,1.8813667,0.0,0.033,1.092,13,59,9,0,13
2008-10-23 13:00:00,1.4057333,0.0,0.0,0.85400003,12,62,9,0,14
2008-10-23 14:00:00,0.67443335,0.0,0.033999998,0.088,10,66,8,0,15
2008-10-23 15:00:00,0.61116666,0.0,0.0,0.04,10,70,8,0,16
2008-10-23 16:00:00,0.74023336,0.0,0.033999998,0.091,9,73,8,0,17
2008-10-23 17:00:00,0.46143332,0.0,0.0,0.039,8,77,7,0,18
2008-10-23 18:00:00,0.48576668,0.0,0.033,0.09,8,76,9,0,19
2008-10-23 19:00:00,1.5625334,0.0,0.0,0.039,8,76,10,0,20
2008-10-23 20:00:00,3.6967335,0.0,0.695,0.791,8,76,11,0,21
2008-10-23 21:00:00,1.5478,0.0,0.035,0.30400002,7,77,11,0,22
2008-10-23 22:00:00,0.864,0.0,0.044,0.089,7,78,11,0,23
2008-10-23 23:00:00,0.6204,0.0,0.01,0.040999997,7,79,11,0,0
2008-10-24 00:00:00,0.3979,0.0,0.044,0.088,6,81,11,0,1
2008-10-24 01:00:00,0.2994,0.0,0.01,0.04,6,82,11,0,2
2008-10-24 02:00:00,0.6298,0.0,0.042999998,0.334,5,83,11,0,3
2008-10-24 03:00:00,0.8013333,0.0,0.0069999998,0.543,5,83,11,0,4
2008-10-24 04:00:00,0.32656667,0.0,0.031999998,0.04,5,83,10,0,5
2008-10-24 05:00:00,0.34333333,0.0,0.0,0.088,5,83,10,0,6
2008-10-24 06:00:00,0.73696667,0.0,0.033,0.12,6,80,10,0,7
2008-10-24 07:00:00,2.7725,0.273,0.097,1.155,7,77,10,0,8
2008-10-24 08:00:00,2.2052333,0.51199996,0.123,1.15,8,73,10,0,9
2008-10-24 09:00:00,1.318,0.0,0.0,1.071,9,74,10,0,10
2008-10-24 10:00:00,1.4032,0.0,0.031999998,1.121,9,75,10,0,11
2008-10-24 11:00:00,1.4942,0.048,0.0,1.0860001,10,75,9,0,12
2008-10-24 12:00:00,1.9550667,0.21,0.033,1.136,10,79,9,0,13
2008-10-24 13:00:00,0.8055,0.0,0.0,0.428,10,82,8,0,14
2008-10-24 14:00:00,0.34113333,0.0,0.033999998,0.040999997,9,86,7,0,15
2008-10-24 15:00:00,0.35133335,0.0,0.0,0.089,9,89,6,0,16
2008-10-24 16:00:00,0.3551,0.0,0.033,0.04,9,92,5,0,17
2008-10-24 17:00:00,0.41459998,0.0,0.0,0.09,9,96,4,0,18
2008-10-24 18:00:00,1.7575667,0.61,0.033999998,0.035,10,96,6,0,19
2008-10-24 19:00:00,3.9657667,1.207,0.668,0.0,10,96,7,0,20
2008-10-24 20:00:00,4.739033,1.328,1.021,0.678,10,97,8,0,21
2008-10-24 21:00:00,5.356867,2.671,0.0,0.91099995,10,97,8,0,22
2008-10-24 22:00:00,2.0781,1.0289999,0.033,0.0,10,98,9,0,23
2008-10-24 23:00:00,0.70526665,0.005,0.0,0.0,10,99,9,1,0
2008-10-25 00:00:00,0.44013333,0.0,0.033999998,0.0,10,99,8,1,1
2008-10-25 01:00:00,0.3344,0.0,0.0,0.0,9,99,8,1,2
2008-10-25 02:00:00,0.36386666,0.0,0.031999998,0.0,8,99,7,1,3
2008-10-25 03:00:00,0.46853334,0.0,0.0,0.14400001,8,99,7,1,4
2008-10-25 04:00:00,0.88096666,0.0,0.033,0.524,9,99,6,1,5
2008-10-25 05:00:00,0.3232,0.0,0.0,0.0,9,98,5,1,6
2008-10-25 06:00:00,0.3982,0.0,0.031999998,0.027,9,96,6,1,7
2008-10-25 07:00:00,2.5481668,0.0,0.0,1.054,10,93,6,1,8
2008-10-25 08:00:00,2.0874333,0.0,0.031999998,1.053,10,91,6,1,9
2008-10-25 09:00:00,1.9414333,0.0,0.0,1.054,11,87,7,1,10
2008-10-25 10:00:00,1.6358666,0.0,0.031,1.063,12,82,7,1,11
2008-10-25 11:00:00,1.5393666,0.0,0.021,1.064,14,78,8,1,12
2008-10-25 12:00:00,1.7969333,0.0,0.0,1.047,13,81,8,1,13
2008-10-25 13:00:00,2.3941,0.736,0.031,1.054,12,84,7,1,14
2008-10-25 14:00:00,1.5564667,0.0009999999,0.0,1.0780001,11,87,7,1,15
2008-10-25 15:00:00,1.3934333,0.0,0.033,1.0830001,10,89,6,1,16
2008-10-25 16:00:00,1.3495667,0.0,0.0,1.069,10,92,6,1,17
2008-10-25 17:00:00,1.3541,0.0,0.031999998,1.048,9,95,5,1,18
2008-10-25 18:00:00,1.3078333,0.0,0.0,1.021,9,95,7,1,19
2008-10-25 19:00:00,1.1212666,0.0,0.031999998,0.829,9,95,9,1,20
2008-10-25 20:00:00,0.27613333,0.0,0.0,0.0,10,95,10,1,21
2008-10-25 21:00:00,0.29646668,0.0,0.033,0.0,10,95,9,1,22
2008-10-25 22:00:00,0.2558,0.0,0.0,0.0,9,95,8,1,23
2008-10-25 23:00:00,0.28963333,0.0,0.031999998,0.0,9,95,7,1,0
2008-10-26 00:00:00,0.27883333,0.0,0.0,0.0,9,95,10,1,1
2008-10-26 01:00:00,0.304,0.0,0.031999998,0.0,9,95,12,1,2
2008-10-26 02:00:00,0.26056668,0.0,0.0,0.0,8,95,14,1,3
2008-10-26 03:00:00,0.25616667,0.0,0.0,0.0,8,94,14,1,4
2008-10-26 04:00:00,0.28443334,0.0,0.031999998,0.0,8,94,14,1,5
2008-10-26 05:00:00,0.8757667,0.0,0.0,0.605,8,94,14,1,6
2008-10-26 06:00:00,0.7166333,0.0,0.031999998,0.414,9,89,17,1,7
2008-10-26 07:00:00,0.2696,0.0,0.0,0.0,10,84,19,1,8
2008-10-26 08:00:00,0.29263332,0.0,0.033,0.0,11,79,22,1,9
2008-10-26 09:00:00,0.25226668,0.0,0.0,0.0,12,74,22,1,10
2008-10-26 10:00:00,0.29203334,0.0,0.031999998,0.0,14,70,22,1,11
2008-10-26 11:00:00,0.27683333,0.0,0.0,0.0,15,65,23,1,12
2008-10-26 12:00:00,0.31033334,0.0,0.033,0.0,15,67,22,1,13
2008-10-26 13:00:00,0.25716665,0.0,0.0,0.0,15,69,21,1,14
2008-10-26 14:00:00,0.2944,0.0,0.033,0.0,14,71,20,1,15
2008-10-26 15:00:00,0.2575,0.0,0.0,0.0,14,73,19,1,16
2008-10-26 16:00:00,0.4099,0.0,0.033,0.101,14,75,18,1,17
2008-10-26 17:00:00,1.1617,0.0,0.0,0.893,14,77,17,1,18
2008-10-26 18:00:00,0.30686668,0.0,0.03,0.0,13,79,19,1,19
2008-10-26 19:00:00,0.25793335,0.0,0.003,0.0,13,81,21,1,20
2008-10-26 20:00:00,0.28793332,0.0,0.026999999,0.0,13,83,23,1,21
2008-10-26 21:00:00,0.26543334,0.0,0.006,0.0,13,85,20,1,22
2008-10-26 22:00:00,0.28173333,0.0,0.024999999,0.0,13,88,17,1,23
2008-10-26 23:00:00,0.2742,0.0,0.009,0.0,13,90,14,0,0
2008-10-27 00:00:00,0.29216668,0.0,0.021,0.0,13,91,14,0,1
2008-10-27 01:00:00,0.28596666,0.0,0.012,0.0,13,92,13,0,2
2008-10-27 02:00:00,0.2787,0.0,0.019,0.0,13,93,13,0,3
2008-10-27 03:00:00,0.27199998,0.0,0.015,0.0,12,93,12,0,4
2008-10-27 04:00:00,0.8611,0.0,0.015,0.586,11,92,12,0,5
2008-10-27 05:00:00,0.69026667,0.0,0.018,0.411,11,92,12,0,6
2008-10-27 06:00:00,0.29516667,0.0,0.012,0.0,11,89,13,0,7
2008-10-27 07:00:00,0.29236668,0.0,0.021,0.0,11,87,14,0,8
2008-10-27 08:00:00,0.2604,0.0,0.009,0.0,11,84,15,0,9
2008-10-27 09:00:00,0.27566668,0.0,0.024999999,0.0,11,84,14,0,10
2008-10-27 10:00:00,0.26863334,0.0,0.005,0.0,11,83,12,0,11
2008-10-27 11:00:00,0.29003334,0.0,0.027999999,0.0,11,82,11,0,12
2008-10-27 12:00:00,0.2717,0.0,0.003,0.0,11,84,10,0,13
2008-10-27 13:00:00,0.30196667,0.0,0.031,0.0,10,87,8,0,14
2008-10-27 14:00:00,0.27336666,0.0,0.0,0.0,10,89,6,0,15
2008-10-27 15:00:00,0.36863333,0.0,0.033999998,0.062,9,91,5,0,16
2008-10-27 16:00:00,1.1652666,0.0,0.0,0.90800005,9,93,3,0,17
2008-10-27 17:00:00,0.29196668,0.0,0.033999998,0.0,8,95,2,0,18
2008-10-27 18:00:00,0.267,0.0,0.0,0.0,8,95,4,0,19
2008-10-27 19:00:00,0.30913332,0.0,0.033,0.0,8,95,6,0,20
2008-10-27 20:00:00,0.27843332,0.0,0.0,0.0,8,95,8,0,21
2008-10-27 21:00:00,0.29153332,0.0,0.033,0.0,8,95,9,0,22
2008-10-27 22:00:00,0.25616667,0.0,0.0,0.0,7,96,9,0,23
2008-10-27 23:00:00,0.2939,0.0,0.033999998,0.0,6,97,9,0,0
2008-10-28 00:00:00,0.26663333,0.0,0.0,0.0,5,97,9,0,1
2008-10-28 01:00:00,0.29466668,0.0,0.033,0.0,5,97,9,0,2
2008-10-28 02:00:00,0.27036667,0.0,0.0,0.0,4,97,9,0,3
2008-10-28 03:00:00,1.0841,0.0,0.033,0.782,4,97,9,0,4
2008-10-28 04:00:00,0.4551,0.0,0.0,0.19000001,4,97,9,0,5
2008-10-28 05:00:00,0.28883332,0.0,0.033,0.0,4,97,9,0,6
2008-10-28 06:00:00,0.2548,0.0,0.0,0.0,5,93,9,0,7
2008-10-28 07:00:00,0.29926667,0.0,0.031999998,0.0,6,89,9,0,8
2008-10-28 08:00:00,0.2699,0.0,0.0,0.0,7,85,9,0,9
2008-10-28 09:00:00,0.3128,0.0,0.033,0.0,8,78,9,0,10
2008-10-28 10:00:00,0.26283333,0.0,0.0,0.0,9,71,9,0,11
2008-10-28 11:00:00,0.2872,0.0,0.031,0.0,10,64,9,0,12
2008-10-28 12:00:00,0.25816667,0.0,0.0019999999,0.0,10,63,9,0,13
2008-10-28 13:00:00,0.29613334,0.0,0.025999999,0.0,10,63,10,0,14
2008-10-28 14:00:00,0.87846667,0.0,0.0069999998,0.612,10,63,11,0,15
2008-10-28 15:00:00,0.6188,0.0,0.02,0.33400002,9,71,8,0,16
2008-10-28 16:00:00,0.2821,0.0,0.012999999,0.0,8,79,5,0,17
2008-10-28 17:00:00,0.28293332,0.0,0.0139999995,0.0,6,87,3,0,18
2008-10-28 18:00:00,1.7671,0.607,0.021,0.0,6,89,4,0,19
2008-10-28 19:00:00,2.8276,1.047,0.0069999998,0.503,5,91,5,0,20
2008-10-28 20:00:00,2.4787,0.0,0.025999999,1.038,4,92,6,0,21
2008-10-28 21:00:00,3.3145332,0.607,0.0,1.037,4,93,6,0,22
